"date","time","group","subject","build","Amaura_Liking_response","Amaura_Liking_latency","Amaura_familiar_response","Amaura_familiar_latency","Axew_Liking_response","Axew_Liking_latency","Axew_familiar_response","Axew_familiar_latency","Beheeyem_Liking_response","Beheeyem_Liking_latency","Beheeyem_familiar_response","Beheeyem_familiar_latency","Bergmite_Liking_response","Bergmite_Liking_latency","Bergmite_familiar_response","Bergmite_familiar_latency","Carbink_Liking_response","Carbink_Liking_latency","Carbink_familiar_response","Carbink_familiar_latency","Chespin_Liking_response","Chespin_Liking_latency","Chespin_familiar_response","Chespin_familiar_latency","Cosmog_Liking_response","Cosmog_Liking_latency","Cosmog_familiar_response","Cosmog_familiar_latency","Cottonee_Liking_response","Cottonee_Liking_latency","Cottonee_familiar_response","Cottonee_familiar_latency","Cranidos_Liking_response","Cranidos_Liking_latency","Cranidos_familiar_response","Cranidos_familiar_latency","Deino_Liking_response","Deino_Liking_latency","Deino_familiar_response","Deino_familiar_latency","Drampa_Liking_response","Drampa_Liking_latency","Drampa_familiar_response","Drampa_familiar_latency","Drilbur_Liking_response","Drilbur_Liking_latency","Drilbur_familiar_response","Drilbur_familiar_latency","Duosion_Liking_response","Duosion_Liking_latency","Duosion_familiar_response","Duosion_familiar_latency","Eelektrik_Liking_response","Eelektrik_Liking_latency","Eelektrik_familiar_response","Eelektrik_familiar_latency","Espurr_Liking_response","Espurr_Liking_latency","Espurr_familiar_response","Espurr_familiar_latency","Fomantis_Liking_response","Fomantis_Liking_latency","Fomantis_familiar_response","Fomantis_familiar_latency","Foongus_Liking_response","Foongus_Liking_latency","Foongus_familiar_response","Foongus_familiar_latency","Frillish_Liking_response","Frillish_Liking_latency","Frillish_familiar_response","Frillish_familiar_latency","Froakie_Liking_response","Froakie_Liking_latency","Froakie_familiar_response","Froakie_familiar_latency","Gastrodon_Liking_response","Gastrodon_Liking_latency","Gastrodon_familiar_response","Gastrodon_familiar_latency","Golett_Liking_response","Golett_Liking_latency","Golett_familiar_response","Golett_familiar_latency","Goodra_Liking_response","Goodra_Liking_latency","Goodra_familiar_response","Goodra_familiar_latency","Goomy_Liking_response","Goomy_Liking_latency","Goomy_familiar_response","Goomy_familiar_latency","Gourgeist_Liking_response","Gourgeist_Liking_latency","Gourgeist_familiar_response","Gourgeist_familiar_latency","Grubbin_Liking_response","Grubbin_Liking_latency","Grubbin_familiar_response","Grubbin_familiar_latency","Inkay_Liking_response","Inkay_Liking_latency","Inkay_familiar_response","Inkay_familiar_latency","Jangmo_Liking_response","Jangmo_Liking_latency","Jangmo_familiar_response","Jangmo_familiar_latency","Kricketot_Liking_response","Kricketot_Liking_latency","Kricketot_familiar_response","Kricketot_familiar_latency","Larvesta_Liking_response","Larvesta_Liking_latency","Larvesta_familiar_response","Larvesta_familiar_latency","Lillipup_Liking_response","Lillipup_Liking_latency","Lillipup_familiar_response","Lillipup_familiar_latency","Magearna_Liking_response","Magearna_Liking_latency","Magearna_familiar_response","Magearna_familiar_latency","Manaphy_Liking_response","Manaphy_Liking_latency","Manaphy_familiar_response","Manaphy_familiar_latency","Meowstic_Liking_response","Meowstic_Liking_latency","Meowstic_familiar_response","Meowstic_familiar_latency","Mienshao_Liking_response","Mienshao_Liking_latency","Mienshao_familiar_response","Mienshao_familiar_latency","Minccino_Liking_response","Minccino_Liking_latency","Minccino_familiar_response","Minccino_familiar_latency","Oshawott_Liking_response","Oshawott_Liking_latency","Oshawott_familiar_response","Oshawott_familiar_latency","Palpitoad_Liking_response","Palpitoad_Liking_latency","Palpitoad_familiar_response","Palpitoad_familiar_latency","Petilil_Liking_response","Petilil_Liking_latency","Petilil_familiar_response","Petilil_familiar_latency","Phantump_Liking_response","Phantump_Liking_latency","Phantump_familiar_response","Phantump_familiar_latency","Poipole_Liking_response","Poipole_Liking_latency","Poipole_familiar_response","Poipole_familiar_latency","Ribombee_Liking_response","Ribombee_Liking_latency","Ribombee_familiar_response","Ribombee_familiar_latency","Rowlet_Liking_response","Rowlet_Liking_latency","Rowlet_familiar_response","Rowlet_familiar_latency","Scatterbug_Liking_response","Scatterbug_Liking_latency","Scatterbug_familiar_response","Scatterbug_familiar_latency","Scraggy_Liking_response","Scraggy_Liking_latency","Scraggy_familiar_response","Scraggy_familiar_latency","Shellos_Liking_response","Shellos_Liking_latency","Shellos_familiar_response","Shellos_familiar_latency","Shelmet_Liking_response","Shelmet_Liking_latency","Shelmet_familiar_response","Shelmet_familiar_latency","Sliggoojpg_Liking_response","Sliggoojpg_Liking_latency","Sliggoojpg_familiar_response","Sliggoojpg_familiar_latency","Snivy_Liking_response","Snivy_Liking_latency","Snivy_familiar_response","Snivy_familiar_latency","Spritzee_Liking_response","Spritzee_Liking_latency","Spritzee_familiar_response","Spritzee_familiar_latency","Stunfisk_Liking_response","Stunfisk_Liking_latency","Stunfisk_familiar_response","Stunfisk_familiar_latency","Swadloon_Liking_response","Swadloon_Liking_latency","Swadloon_familiar_response","Swadloon_familiar_latency","Togedemaru_Liking_response","Togedemaru_Liking_latency","Togedemaru_familiar_response","Togedemaru_familiar_latency","Tympole_Liking_response","Tympole_Liking_latency","Tympole_familiar_response","Tympole_familiar_latency","Uxie_Liking_response","Uxie_Liking_latency","Uxie_familiar_response","Uxie_familiar_latency","Venipede_Liking_response","Venipede_Liking_latency","Venipede_familiar_response","Venipede_familiar_latency","Victini_Liking_response","Victini_Liking_latency","Victini_familiar_response","Victini_familiar_latency","Virizion_Liking_response","Virizion_Liking_latency","Virizion_familiar_response","Virizion_familiar_latency","Wimpod_Liking_response","Wimpod_Liking_latency","Wimpod_familiar_response","Wimpod_familiar_latency","Yamask_Liking_response","Yamask_Liking_latency","Yamask_familiar_response","Yamask_familiar_latency","Zorua_Liking_response","Zorua_Liking_latency","Zorua_familiar_response","Zorua_familiar_latency",""
"120718","13:38:52","209","209","4.0.10.0","3     ","5805","0     ","5805","0     ","5512","0     ","5512","-3     ","6308","0     ","6308","-1     ","9163","0     ","9163","-2     ","6768","0     ","6768","3     ","7024","0     ","7024","0     ","26005","0     ","26005","1     ","39264","0     ","39264","-2     ","6454","0     ","6454","0     ","6360","0     ","6360","-2     ","4042","0     ","4042","2     ","5500","0     ","5500","2     ","5061","0     ","5061","-2     ","8685","0     ","8685","0     ","6089","0     ","6089","1     ","33923","0     ","33923","-2     ","5933","0     ","5933","0     ","11828","0     ","11828","-1     ","4732","0     ","4732","-1     ","5273","0     ","5273","-3     ","6949","0     ","6949","-1     ","24152","0     ","24152","1     ","6547","0     ","6547","-3     ","6490","0     ","6490","-2     ","20675","0     ","20675","2     ","57707","0     ","57707","-1     ","12116","0     ","12116","-3     ","6574","0     ","6574","-4     ","7485","0     ","7485","2     ","9520","0     ","9520","-3     ","9400","0     ","9400","3     ","9802","0     ","9802","0     ","4570","0     ","4570","-2     ","5479","0     ","5479","3     ","4128","0     ","4128","1     ","7141","0     ","7141","-2     ","3914","0     ","3914","4     ","22629","0     ","22629","-2     ","8723","0     ","8723","-3     ","10900","0     ","10900","2     ","7588","0     ","7588","3     ","6478","0     ","6478","-1     ","6359","0     ","6359","-2     ","13298","0     ","13298","3     ","6784","0     ","6784","-3     ","8705","0     ","8705","-3     ","8234","0     ","8234","0     ","12242","0     ","12242","-1     ","4231","0     ","4231","-4     ","6428","0     ","6428","-1     ","6046","0     ","6046","3     ","4910","0     ","4910","2     ","7306","0     ","7306","-1     ","7498","0     ","7498","-3     ","42835","0     ","42835","-2     ","5324","0     ","5324","1     ","42606","0     ","42606","-4     ","5369","0     ","5369","-4     ","8390","0     ","8390","-1     ","4876","0     ","4876",""
"120718","13:44:53","236","236","4.0.10.0","4     ","4359","8     ","4359","1     ","5789","5     ","5789","-3     ","4691","5     ","4691","-2     ","4789","3     ","4789","-2     ","5029","1     ","5029","2     ","3798","7     ","3798","2     ","12379","5     ","12379","-2     ","3349","3     ","3349","-4     ","5932","6     ","5932","-2     ","4664","5     ","4664","-1     ","4479","3     ","4479","0     ","9644","3     ","9644","-2     ","6685","1     ","6685","-4     ","12229","7     ","12229","-1     ","8187","5     ","8187","0     ","5043","5     ","5043","1     ","6109","6     ","6109","-3     ","9314","7     ","9314","0     ","4975","5     ","4975","-1     ","6180","5     ","6180","0     ","5463","2     ","5463","1     ","7554","7     ","7554","4     ","3900","5     ","3900","-3     ","8136","4     ","8136","-2     ","4896","5     ","4896","1     ","3579","6     ","3579","-1     ","3076","5     ","3076","0     ","6319","4     ","6319","-4     ","3714","2     ","3714","4     ","3691","6     ","3691","-4     ","8987","4     ","8987","1     ","6382","7     ","6382","3     ","4391","7     ","4391","1     ","7257","4     ","7257","4     ","3571","8     ","3571","4     ","4602","8     ","4602","2     ","4363","7     ","4363","1     ","3424","3     ","3424","-4     ","7865","6     ","7865","-3     ","3577","3     ","3577","3     ","3430","8     ","3430","2     ","5852","7     ","5852","-2     ","5031","3     ","5031","2     ","2747","7     ","2747","-2     ","3127","2     ","3127","0     ","5629","4     ","5629","-3     ","3949","1     ","3949","0     ","7157","3     ","7157","-1     ","3188","3     ","3188","-3     ","7362","6     ","7362","-1     ","8174","1     ","8174","2     ","4162","7     ","4162","-2     ","6397","2     ","6397","-3     ","8718","5     ","8718","-3     ","3447","6     ","3447","-1     ","6412","7     ","6412","3     ","8283","8     ","8283","-3     ","7182","6     ","7182","0     ","7492","1     ","7492","-4     ","4144","4     ","4144",""
"120718","13:45:33","253","253","4.0.10.0","3     ","2936","0     ","2936","1     ","5371","0     ","5371","-1     ","6278","0     ","6278","0     ","4917","0     ","4917","0     ","7161","0     ","7161","4     ","6643","3     ","6643","3     ","8084","0     ","8084","2     ","3194","0     ","3194","2     ","10331","0     ","10331","1     ","4388","0     ","4388","4     ","4404","5     ","4404","1     ","13590","0     ","13590","2     ","5479","0     ","5479","-4     ","6903","1     ","6903","0     ","8449","0     ","8449","3     ","3643","0     ","3643","2     ","8014","0     ","8014","0     ","5349","0     ","5349","0     ","4745","0     ","4745","0     ","4252","2     ","4252","3     ","4294","0     ","4294","0     ","7250","0     ","7250","0     ","5086","0     ","5086","2     ","15959","0     ","15959","-1     ","12556","0     ","12556","3     ","3130","0     ","3130","-1     ","3664","0     ","3664","1     ","4490","0     ","4490","-4     ","32283","0     ","32283","3     ","6607","0     ","6607","0     ","6689","0     ","6689","3     ","4446","0     ","4446","2     ","3372","0     ","3372","2     ","3459","0     ","3459","3     ","10482","2     ","10482","2     ","3892","0     ","3892","-2     ","5289","0     ","5289","4     ","7266","0     ","7266","1     ","8167","0     ","8167","0     ","7645","0     ","7645","4     ","4004","0     ","4004","4     ","4612","3     ","4612","-1     ","4637","0     ","4637","1     ","7425","0     ","7425","0     ","4392","0     ","4392","0     ","4713","0     ","4713","1     ","8735","0     ","8735","3     ","7062","0     ","7062","0     ","6355","0     ","6355","0     ","5873","2     ","5873","2     ","4771","0     ","4771","4     ","5590","0     ","5590","2     ","4929","0     ","4929","2     ","5016","0     ","5016","-3     ","4695","0     ","4695","4     ","3993","0     ","3993","2     ","7566","0     ","7566","-3     ","7606","0     ","7606","-2     ","4297","0     ","4297","-3     ","13790","0     ","13790",""
"120718","14:43:03","244","244","4.0.10.0","3     ","6621","1     ","6621","0     ","4488","1     ","4488","-2     ","26744","2     ","26744","2     ","6295","1     ","6295","2     ","6397","1     ","6397","2     ","15539","1     ","15539","-2     ","13466","1     ","13466","1     ","7707","2     ","7707","-2     ","6882","0     ","6882","3     ","3938","1     ","3938","3     ","3818","2     ","3818","3     ","4215","1     ","4215","3     ","48597","2     ","48597","-2     ","4304","1     ","4304","1     ","11275","1     ","11275","3     ","5326","1     ","5326","3     ","4501","1     ","4501","0     ","5516","2     ","5516","2     ","6663","4     ","6663","3     ","15017","0     ","15017","0     ","11431","0     ","11431","3     ","3279","1     ","3279","0     ","4664","0     ","4664","-3     ","3629","0     ","3629","2     ","26310","1     ","26310","3     ","7923","1     ","7923","2     ","8960","3     ","8960","2     ","9142","1     ","9142","2     ","4585","1     ","4585","4     ","4373","1     ","4373","-2     ","21345","1     ","21345","3     ","7884","1     ","7884","3     ","5069","1     ","5069","3     ","9852","2     ","9852","3     ","9618","1     ","9618","3     ","8845","1     ","8845","3     ","4063","1     ","4063","3     ","3545","1     ","3545","-2     ","23503","1     ","23503","2     ","4074","1     ","4074","3     ","10238","2     ","10238","3     ","5251","1     ","5251","1     ","5537","2     ","5537","2     ","6191","1     ","6191","3     ","5349","5     ","5349","0     ","9343","0     ","9343","0     ","15511","1     ","15511","0     ","7518","5     ","7518","3     ","5990","1     ","5990","0     ","12464","2     ","12464","1     ","3302","1     ","3302","3     ","17645","2     ","17645","3     ","6251","2     ","6251","0     ","22504","1     ","22504","2     ","12939","0     ","12939","3     ","4545","2     ","4545","3     ","6553","1     ","6553","-1     ","3779","1     ","3779","0     ","5222","2     ","5222","-1     ","3735","2     ","3735",""
"120718","13:43:51","250","250","4.0.10.0","4     ","5711","5     ","5711","-4     ","6270","4     ","6270","-3     ","7264","0     ","7264","-1     ","7418","1     ","7418","0     ","6876","0     ","6876","1     ","15154","1     ","15154","-2     ","6846","0     ","6846","-1     ","5978","0     ","5978","1     ","8675","5     ","8675","3     ","7373","5     ","7373","1     ","6892","2     ","6892","3     ","9784","5     ","9784","0     ","5746","0     ","5746","-3     ","7054","4     ","7054","1     ","7344","3     ","7344","1     ","10203","1     ","10203","1     ","9298","7     ","9298","-2     ","10734","2     ","10734","2     ","6275","6     ","6275","-2     ","7981","3     ","7981","-2     ","6011","0     ","6011","-2     ","10493","3     ","10493","0     ","8012","0     ","8012","-3     ","5995","0     ","5995","-1     ","6183","2     ","6183","4     ","6863","2     ","6863","-2     ","5144","5     ","5144","1     ","8819","2     ","8819","-1     ","9446","0     ","9446","2     ","6284","7     ","6284","1     ","6208","0     ","6208","4     ","13186","0     ","13186","2     ","7007","6     ","7007","2     ","16558","4     ","16558","3     ","7425","7     ","7425","-3     ","8984","5     ","8984","-1     ","5054","0     ","5054","3     ","9705","0     ","9705","-3     ","17348","0     ","17348","-3     ","7108","0     ","7108","2     ","7534","3     ","7534","3     ","7439","3     ","7439","0     ","9703","6     ","9703","-3     ","7665","4     ","7665","3     ","8436","3     ","8436","1     ","7738","2     ","7738","-2     ","8350","6     ","8350","1     ","7999","1     ","7999","-2     ","6715","5     ","6715","-1     ","8607","2     ","8607","-2     ","6116","1     ","6116","-3     ","9961","2     ","9961","-1     ","4712","0     ","4712","0     ","5848","4     ","5848","-1     ","16896","1     ","16896","3     ","7260","5     ","7260","1     ","13706","6     ","13706","-1     ","28261","1     ","28261","-2     ","6790","0     ","6790","-1     ","7511","6     ","7511",""
"120718","08:47:07","254","254","4.0.10.0","1     ","6191","0     ","6191","3     ","10338","3     ","10338","-2     ","7344","0     ","7344","0     ","11889","0     ","11889","3     ","7265","0     ","7265","4     ","6576","1     ","6576","0     ","7225","0     ","7225","-2     ","7328","0     ","7328","-2     ","6712","0     ","6712","2     ","7027","0     ","7027","-1     ","6524","0     ","6524","4     ","6538","0     ","6538","0     ","10221","0     ","10221","-3     ","9741","0     ","9741","2     ","6391","0     ","6391","1     ","7012","4     ","7012","2     ","6380","4     ","6380","-1     ","8256","0     ","8256","0     ","6139","0     ","6139","2     ","9523","0     ","9523","0     ","9968","0     ","9968","-2     ","7022","0     ","7022","4     ","7060","0     ","7060","-3     ","6690","0     ","6690","-1     ","7372","0     ","7372","3     ","9489","0     ","9489","1     ","23873","0     ","23873","3     ","6041","0     ","6041","-2     ","10952","0     ","10952","4     ","7059","0     ","7059","0     ","8134","0     ","8134","2     ","4725","0     ","4725","1     ","7823","0     ","7823","2     ","6527","0     ","6527","4     ","19540","3     ","19540","3     ","9150","0     ","9150","1     ","8585","0     ","8585","3     ","5924","0     ","5924","0     ","5442","0     ","5442","0     ","8183","0     ","8183","2     ","7329","0     ","7329","4     ","6973","0     ","6973","-1     ","9658","0     ","9658","1     ","8016","0     ","8016","0     ","7106","0     ","7106","-1     ","6307","4     ","6307","-1     ","5991","0     ","5991","3     ","8587","0     ","8587","2     ","7074","0     ","7074","-2     ","9088","0     ","9088","1     ","7410","0     ","7410","3     ","5087","0     ","5087","3     ","27481","0     ","27481","1     ","35602","0     ","35602","-4     ","6385","0     ","6385","1     ","6187","0     ","6187","1     ","6143","0     ","6143","-3     ","13373","0     ","13373","0     ","8345","0     ","8345","-1     ","7223","0     ","7223",""
"120718","13:47:14","252","252","4.0.10.0","2     ","5820","0     ","5820","1     ","6865","3     ","6865","1     ","44063","0     ","44063","1     ","6806","4     ","6806","2     ","7961","2     ","7961","0     ","7065","0     ","7065","4     ","8277","0     ","8277","1     ","16527","0     ","16527","0     ","7796","0     ","7796","0     ","19360","0     ","19360","0     ","9592","0     ","9592","0     ","9206","0     ","9206","2     ","8902","0     ","8902","-2     ","11191","0     ","11191","1     ","5397","0     ","5397","0     ","6597","0     ","6597","2     ","5746","0     ","5746","2     ","14391","0     ","14391","-1     ","6724","0     ","6724","2     ","10788","6     ","10788","0     ","6821","0     ","6821","-2     ","8340","0     ","8340","-1     ","6986","0     ","6986","1     ","11205","0     ","11205","0     ","11662","0     ","11662","0     ","11302","0     ","11302","0     ","14090","0     ","14090","3     ","8724","0     ","8724","-1     ","8833","0     ","8833","1     ","7000","0     ","7000","1     ","6577","0     ","6577","2     ","5516","5     ","5516","1     ","9997","1     ","9997","1     ","8485","0     ","8485","1     ","5527","0     ","5527","2     ","6375","0     ","6375","-3     ","8470","0     ","8470","1     ","11696","0     ","11696","0     ","18056","0     ","18056","0     ","8777","0     ","8777","1     ","11946","0     ","11946","2     ","11189","3     ","11189","-2     ","6955","0     ","6955","-1     ","10308","0     ","10308","3     ","8589","7     ","8589","3     ","9600","0     ","9600","-2     ","8047","0     ","8047","3     ","8656","6     ","8656","3     ","5861","0     ","5861","-2     ","7296","0     ","7296","3     ","17145","0     ","17145","2     ","6999","0     ","6999","1     ","8822","0     ","8822","2     ","7657","6     ","7657","-1     ","7433","0     ","7433","0     ","9316","0     ","9316","1     ","13405","0     ","13405","-2     ","5446","0     ","5446","-1     ","8993","0     ","8993","2     ","6921","1     ","6921",""
"120718","13:55:48","264","264","4.0.10.0","3     ","3007","2     ","3007","3     ","3726","3     ","3726","-2     ","29106","0     ","29106","-2     ","2571","2     ","2571","-1     ","2723","2     ","2723","1     ","1524","3     ","1524","3     ","11958","3     ","11958","-1     ","5722","2     ","5722","2     ","1680","3     ","1680","2     ","5961","3     ","5961","0     ","3453","1     ","3453","2     ","2088","2     ","2088","3     ","2990","4     ","2990","-3     ","3056","1     ","3056","4     ","2191","1     ","2191","3     ","2531","4     ","2531","1     ","1742","2     ","1742","-2     ","2424","0     ","2424","2     ","2902","1     ","2902","1     ","3220","3     ","3220","-3     ","2776","1     ","2776","-1     ","4196","1     ","4196","1     ","2339","3     ","2339","-4     ","3278","1     ","3278","1     ","2370","2     ","2370","2     ","2468","1     ","2468","0     ","8033","2     ","8033","1     ","2591","2     ","2591","-1     ","4284","3     ","4284","1     ","1804","2     ","1804","1     ","1910","3     ","1910","2     ","1132","2     ","1132","3     ","2730","3     ","2730","1     ","4941","3     ","4941","4     ","5632","4     ","5632","2     ","3721","2     ","3721","0     ","3298","2     ","3298","1     ","1410","2     ","1410","-1     ","2536","0     ","2536","-4     ","4179","0     ","4179","0     ","1967","2     ","1967","1     ","3642","3     ","3642","-2     ","6680","0     ","6680","-2     ","3620","0     ","3620","3     ","2741","3     ","2741","0     ","1335","1     ","1335","-1     ","2252","2     ","2252","1     ","2581","1     ","2581","1     ","8465","3     ","8465","1     ","3485","2     ","3485","0     ","7442","3     ","7442","3     ","5289","3     ","5289","4     ","5404","2     ","5404","2     ","3705","3     ","3705","-4     ","2422","0     ","2422","2     ","1221","2     ","1221","2     ","9249","2     ","9249","-3     ","5733","1     ","5733","-4     ","3644","1     ","3644","-2     ","3232","2     ","3232",""
"120718","13:55:11","262","262","4.0.10.0","3     ","7189","0     ","7189","1     ","5250","1     ","5250","-3     ","4338","0     ","4338","1     ","4382","0     ","4382","2     ","4225","1     ","4225","4     ","5106","0     ","5106","1     ","4653","0     ","4653","-1     ","4820","0     ","4820","-3     ","5309","0     ","5309","1     ","3932","0     ","3932","1     ","4849","0     ","4849","4     ","3918","0     ","3918","1     ","4609","0     ","4609","-4     ","7651","1     ","7651","2     ","5416","0     ","5416","2     ","4120","0     ","4120","1     ","4679","0     ","4679","-2     ","3915","0     ","3915","-2     ","4390","0     ","4390","3     ","4683","1     ","4683","-3     ","5596","0     ","5596","2     ","3893","0     ","3893","3     ","8966","0     ","8966","-3     ","3955","0     ","3955","-1     ","5752","0     ","5752","4     ","4626","0     ","4626","3     ","6576","3     ","6576","2     ","7084","2     ","7084","1     ","10731","0     ","10731","4     ","5640","0     ","5640","0     ","6164","0     ","6164","4     ","4881","1     ","4881","-2     ","4903","1     ","4903","2     ","5693","0     ","5693","4     ","4742","2     ","4742","-1     ","5482","0     ","5482","2     ","5123","0     ","5123","3     ","5412","0     ","5412","-4     ","4782","0     ","4782","0     ","4263","0     ","4263","3     ","5465","0     ","5465","4     ","5268","1     ","5268","-2     ","5409","1     ","5409","-1     ","4074","0     ","4074","2     ","5753","0     ","5753","-4     ","4204","0     ","4204","2     ","5216","0     ","5216","-3     ","5165","0     ","5165","3     ","6267","2     ","6267","-2     ","4674","0     ","4674","-3     ","3930","0     ","3930","4     ","3953","0     ","3953","1     ","4025","0     ","4025","2     ","5523","0     ","5523","-3     ","4001","1     ","4001","3     ","6202","0     ","6202","0     ","6161","0     ","6161","-2     ","4968","0     ","4968","-4     ","5801","0     ","5801","-3     ","4246","0     ","4246",""
"120718","13:54:39","263","263","4.0.10.0","3     ","6950","0     ","6950","0     ","11104","0     ","11104","1     ","6642","0     ","6642","2     ","6564","0     ","6564","0     ","5168","0     ","5168","4     ","9102","0     ","9102","-1     ","7497","0     ","7497","3     ","7844","0     ","7844","3     ","7743","0     ","7743","3     ","7332","0     ","7332","3     ","8665","0     ","8665","4     ","10617","0     ","10617","2     ","5680","0     ","5680","-2     ","6459","0     ","6459","3     ","5829","0     ","5829","0     ","5361","0     ","5361","3     ","7956","0     ","7956","2     ","5262","0     ","5262","1     ","8004","0     ","8004","3     ","8797","0     ","8797","0     ","5137","0     ","5137","3     ","6939","0     ","6939","3     ","6482","0     ","6482","2     ","6718","0     ","6718","2     ","5221","0     ","5221","3     ","5311","0     ","5311","3     ","5375","0     ","5375","1     ","5305","0     ","5305","1     ","6034","0     ","6034","4     ","5614","0     ","5614","3     ","6044","0     ","6044","4     ","7701","0     ","7701","0     ","5664","0     ","5664","2     ","5695","0     ","5695","4     ","8543","0     ","8543","4     ","6670","8     ","6670","3     ","6490","0     ","6490","1     ","5184","0     ","5184","2     ","16528","0     ","16528","2     ","6074","0     ","6074","3     ","5373","0     ","5373","3     ","5309","0     ","5309","2     ","4840","0     ","4840","-2     ","5116","0     ","5116","2     ","5600","0     ","5600","3     ","6944","0     ","6944","2     ","9505","0     ","9505","3     ","7008","0     ","7008","-1     ","5760","0     ","5760","-1     ","7524","0     ","7524","-4     ","7028","0     ","7028","3     ","4992","0     ","4992","3     ","7442","0     ","7442","2     ","8242","0     ","8242","0     ","6065","0     ","6065","4     ","7091","0     ","7091","2     ","6099","0     ","6099","2     ","5442","0     ","5442","1     ","5391","0     ","5391","2     ","7245","0     ","7245",""
"120718","13:57:50","265","265","4.0.10.0","1     ","3834","7     ","3834","1     ","28439","5     ","28439","0     ","7911","6     ","7911","0     ","4543","6     ","4543","-1     ","4338","5     ","4338","0     ","4432","7     ","4432","-1     ","5089","0     ","5089","-1     ","3921","5     ","3921","2     ","13901","5     ","13901","0     ","4971","5     ","4971","1     ","4847","2     ","4847","1     ","5797","5     ","5797","1     ","7456","5     ","7456","-2     ","5597","3     ","5597","2     ","6733","7     ","6733","-2     ","6403","1     ","6403","0     ","9721","6     ","9721","-1     ","4707","4     ","4707","1     ","6304","7     ","6304","1     ","14986","7     ","14986","0     ","9893","5     ","9893","2     ","4659","6     ","4659","3     ","7356","7     ","7356","2     ","9340","7     ","9340","-2     ","14630","0     ","14630","0     ","12749","7     ","12749","-1     ","3620","2     ","3620","1     ","4344","7     ","4344","0     ","5013","7     ","5013","-2     ","6028","5     ","6028","-1     ","12535","2     ","12535","0     ","4707","7     ","4707","0     ","6786","5     ","6786","0     ","5796","6     ","5796","-1     ","5088","4     ","5088","1     ","6005","3     ","6005","-2     ","8605","4     ","8605","-1     ","4806","3     ","4806","2     ","4394","7     ","4394","-3     ","6653","0     ","6653","2     ","10734","1     ","10734","4     ","6818","5     ","6818","0     ","5050","7     ","5050","-2     ","4856","5     ","4856","0     ","4149","7     ","4149","-1     ","6347","4     ","6347","2     ","11643","7     ","11643","1     ","9431","6     ","9431","-1     ","3347","4     ","3347","0     ","7711","5     ","7711","-1     ","8928","5     ","8928","-1     ","8383","0     ","8383","-1     ","4360","3     ","4360","0     ","5738","7     ","5738","-1     ","10594","6     ","10594","0     ","4979","5     ","4979","0     ","9810","5     ","9810","-1     ","7527","3     ","7527","0     ","3588","5     ","3588","0     ","6257","5     ","6257",""
